HstNummer;Name mit Ort;Name ohne Ort;Ort;GKZ;Globale ID;Tarifgebiete;MVTT X;MVTT Y;WGS84 X;WGS84 Y
4791;Wolfratshausen, Städt.Bauhof;Städtischer Bauhof;Wolfratshausen;9173147;de:09173:4791;10,11;4457393;852363;47,90551005;11,42865032
4793;Unterherrnhausen, Abzw.;Unterherrnhausen, Abzw.;Unterherrnhausen;9173123;de:09173:4793;12;4457000;858676;47,84870901;11,4240228
4794;Degerndorf, Abzw.;Degerndorf Abzw.;Degerndorf (Münsing);9173137;de:09173:4794;11;4456298;853435;47,89579555;11,41411321
4795;Degerndorf;Degerndorf;Degerndorf (Münsing);9173137;de:09173:4795;12;4453709;855162;47,88008257;11,3796769
4796;Achmühle;Achmühle;Achmühle (Kr TÖL);9173123;de:09173:4796;11,12;4456073;854800;47,88350435;11,41124337
4797;Baierlach;Baierlach;Baierlach;9173123;de:09173:4797;12;4456081;858365;47,85144375;11,41171287
4798;Eurasburg;Eurasburg;Eurasburg(b Wolfrh.);9173123;de:09173:4798;12;4455670;857930;47,85532761;11,40617679
4799;Oberherrnhausen;Oberherrnhausen;Oberherrnhausen;9173123;de:09173:4799;12;4456885;859488;47,84139869;11,42256731
4800;Lengenwies;Lengenwies;Lengenwies;9173123;de:09173:4800;12;4455556;859042;47,84531915;11,40476783
4801;Bierbichl;Bierbichl;Bierbichl;9173123;de:09173:4801;13;4455240;862492;47,81427015;11,40090301
4802;Beuerberg, Bruggen;Bruggen;Beuerberg (Kr TÖL);9173123;de:09173:4802;12;4456172;860210;47,83485724;11,41311574
4803;Hofstätt/Sterz;Hofstätt/Sterz;Sterz (Obb);9173123;de:09173:4803;13;4457497;861380;47,82442398;11,43092869
4804;Beuerberg, Bahnhofstraße;Bahnhofstraße;Beuerberg (Kr TÖL);9173123;de:09173:4804;12,13;4455725;861084;47,8269664;11,4072346
4805;Quarzbichl;Quarzbichl;Quarzbichl;9173123;de:09173:4805;13;4455464;864563;47,79566038;11,40410663
4806;Wolfratshausen, Marienplatz;Marienplatz;Wolfratshausen;9173147;de:09173:4806;10,11;4456638;851336;47,91469549;11,41844872
4807;Wolfratshausen, Badstraße;Badstraße;Wolfratshausen;9173147;de:09173:4807;10,11;4456621;851899;47,90963114;11,41827799
4808;Bergkramerhof;Bergkramerhof;Bergkramer;9173137;de:09173:4808;11;4455398;852603;47,90321595;11,40199177
4810;Münsing, Gh.Neuwirt;Gh. Neuwirt;Münsing;9173137;de:09173:4810;11,12;4453316;852620;47,90291483;11,37414796
4811;Beuerberg, Anglberg;Anglberg;Beuerberg (Kr TÖL);9173123;de:09173:4811;12;4456412;860358;47,83354255;11,41633632
4812;Münsing, Am Kirchberg;Am Kirchberg;Münsing;9173137;de:09173:4812;11,12;4452933;852576;47,90328253;11,36902077
4813;Münsing, Gewerbegebiet;Gewerbegebiet;Münsing;9173137;de:09173:4813;11,12;4453887;852526;47,90380152;11,38177468
4814;Münsing, Abzw. Ammerland;Abzw. Ammerland;Münsing;9173137;de:09173:4814;11,12;4452568;852410;47,90474849;11,36412083
4815;Wolfratshausen, Kreisklinik;Kreisklinik;Wolfratshausen;9173147;;;4457313;851643;47,91197988;11,42750898
4816;Wimpasing (b. Münsing);Wimpasing (b. Münsing);Wimpasing(Ammerland);9173137;de:09173:4816;11,12;4450896;852732;47,90172681;11,34179488
4817;Wolfratshausen, Johannisgasse;Johannisgasse;Wolfratshausen;9173147;;10,11;4456613;851610;47,91222965;11,41814188
4817;Wolfratshausen, Bgm.-Schwaiger;Bürgemeister-Schwaiger-Str.;Wolfratshausen;9173147;;10,11;4456613;851610;47,91222965;11,41814188
4818;Ammerland;Ammerland;Ammerland;9173137;de:09173:4818;11,12;4450291;852639;47,90251655;11,3336929
4819;Holzhausen(Amb), Brunnenstr.20;Brunnenstraße 20;Holzhausen a.Starnb.;9173137;de:09173:4819;12;4451773;855005;47,8813519;11,35377801
4820;Holzhausen (b.Ambach);Holzhausen;Holzhausen a.Starnb.;9173137;de:09173:4820;12;4451456;855218;47,87941244;11,34956407
4821;Attenkam;Attenkam;Attenkam;9173137;de:09173:4821;12;4452446;855380;47,87802968;11,36281653
4822;Wolfratshausen, Grubigsteinstr.;Grubigsteinstraße;Wolfratshausen;9173147;de:09173:4822;10,11;4457974;852210;47,90692438;11,43640639
4823;Pischetsried, Badeplatz;Badeplatz;Pischetsried;9173137;de:09173:4823;13;4450631;860763;47,82948217;11,3391686
4824;Wolfratshausen, Zugspitzstr.;Zugspitzstraße;Wolfratshausen;9173147;de:09173:4824;10,11;4457289;852035;47,90845292;11,4272268
4825;Sankt Heinrich;Sankt Heinrich;Sankt Heinrich;9173137;de:09173:4825;13;4450466;861324;47,82442426;11,33702916
4826;Ambach;Ambach;Ambach (Kr TÖL);9173137;de:09173:4826;12,13;4450325;856116;47,87125001;11,33454792
4827;Ambach Süd;Süd;Ambach (Kr TÖL);9173137;de:09173:4827;12,13;4450830;857672;47,85729549;11,34147492
4828;Seeheim, Abzw.;Seeheim, Abzw.;Seeheim (Münsing);9173137;de:09173:4828;12;4450979;855233;47,87924128;11,34318912
4829;Ambach, Badeplatz;Badeplatz;Ambach (Kr TÖL);9173137;de:09173:4829;12,13;4450753;858390;47,85083247;11,34052781
4830;Dorfen (b.Wolfratshausen);Dorfen (b.Wolfratshausen);Dorfen(b Wolfratsh.);9173130;de:09173:4830;10;4456471;850310;47,92391122;11,41611097
4831;Wolfratshausen, Gebhardtstraße;Gebhardtstraße;Wolfratshausen;9173147;de:09173:4831;10,11;4457381;851487;47,91338736;11,42840317
4832;Weidach;Weidach;Weidach (Wolfratsh.);9173147;de:09173:4832;10;4456881;850445;47,92272487;11,42161025
4833;Wolfratshausen, Holunderstr.;Holunderstraße;Wolfratshausen;9173147;de:09173:4833;10,11;4458390;851860;47,91009918;11,44193683
4834;Wolfratshausen, Meßnergassl;Meßnergassl;Wolfratshausen;9173147;de:09173:4834;10,11;4457923;851413;47,91408868;11,4356464
4834;Wolfratshausen, Meßnergassl;Meßnergassl;Wolfratshausen;9173147;de:09173:4834;10,11;4457923;851413;47,91408868;11,4356464
4835;Wolfratshausen,Edelweißstraße;Edelweißstraße;Wolfratshausen;9173147;de:09173:4835;10,11;4458279;852116;47,90778968;11,44047684
4836;Wolfratshausen, Waldeckstraße;Waldeckstraße;Wolfratshausen;9173147;de:09173:4836;10,11;4458391;851487;47,91345374;11,44191418
4837;Wolfratshausen, Enzianstraße;Enzianstraße;Wolfratshausen;9173147;de:09173:4837;10,11;4458168;852427;47,90498553;11,43902232
4838;Puppling;Puppling;Puppling;9173120;de:09173:4838;10;4458965;850978;47,91806835;11,44954424
4839;Wolfratshausen, Margeritenstr.;Margeritenstraße;Wolfratshausen;9173147;de:09173:4839;10,11;4457735;852220;47,90681873;11,43321061
4840;Riedhof;Riedhof;Riedhof (Egling);9173120;de:09173:4840;10;4460233;850635;47,92123302;11,46647649
4841;Neufahrn (b.Wolfratsh.);Neufahrn (b.Wolfratsh.);Neufahrn (Wolfratsh);9173120;de:09173:4841;10;4461353;851326;47,91508718;11,48152337
4842;Ergertshausen/Neufahrn, Abzw.;Ergertshausen/Neufahrn, Abzw.;Ergertshausen/Kr TÖL;9173120;de:09173:4842;9,1;4461119;850619;47,92143131;11,47832914
4843;Dettenhausen, Abzw.;Dettenhausen, Abzw.;Dettenhausen (Bay);9173120;de:09173:4843;9;4462649;849141;47,93481453;11,49867138
4844;Egling, Mitte;Mitte;Egling (b Wolfratsh);9173120;de:09173:4844;9,1;4463304;850445;47,92312508;11,50754839
4845;Egling, Rathausstr.;Rathausstraße;Egling (b Wolfratsh);9173120;de:09173:4845;9,1;4463095;850070;47,92648557;11,50471983
4845;Egling, Münchner Straße;Münchner Straße;Egling (b Wolfratsh);9173120;de:09173:4845;9,1;4463095;850070;47,92648557;11,50471983
4846;Oehnböck, Sägewerk;Sägewerk;Oehnböck;9173120;de:09173:4846;9,1;4464452;850124;47,92607671;11,52288202
4848;Oehnböck, Abzw.Thanning;Abzw.Thanning;Oehnböck;9173120;de:09173:4848;9,1;4465177;850101;47,9263234;11,53258116
4850;Attenham;Attenham;Attenham (Obb);9173120;de:09173:4850;9;4466909;849407;47,93265669;11,55570332
4852;Endlhausen;Endlhausen;Endlhausen;9173120;de:09173:4852;8,9;4468434;848192;47,94366073;11,57602239
4854;Weipertshausen;Weipertshausen;Weipertshausen;9173137;de:09173:4854;10,11;4451960;850314;47,92355284;11,35575523
4855;Schwaig, Abzw.;Schwaig, Abzw.;Schwaig (Eurasburg);9173123;de:09173:4855;;4454871;864957;47,79207566;11,39623293
4856;Deining, Gh.zur Post;Gh.zur Post;Deining (Egling);9173120;de:09173:4856;8,9;4462633;847035;47,95375352;11,49827423
4858;Deining, Bergstraße;Bergstraße;Deining (Egling);9173120;de:09173:4858;8,9;4462551;847375;47,950691;11,49720605
4860;Hornstein;Hornstein;Hornstein (Egling);9173120;de:09173:4860;8,9;4460952;847335;47,95095515;11,47579669
4862;Sachsenhausen;Sachsenhausen;Sachsenhausen/Egling;9173120;de:09173:4862;9;4460699;848886;47,93699108;11,47255153
4864;Ergertshausen;Ergertshausen;Ergertshausen/Kr TÖL;9173120;de:09173:4864;9;4461037;849758;47,92916957;11,47715409
4866;Aufhofen;Aufhofen;Aufhofen (Obb);9173120;de:09173:4866;9;4464830;848933;47,93680869;11,52784255
4867;Dettenhausen;Dettenhausen;Dettenhausen (Bay);9173120;de:09173:4867;9;4463236;848767;47,93821202;11,50649518
4868;Egling, Gewerbegebiet;Gewerbegebiet;Egling (b Wolfratsh);9173120;de:09173:4868;9,1;4462936;849835;47,92858983;11,50257206
4870;Staltach;Staltach;Staltach;9190132;;;;;;
4871;Wolfratshausen, Stobäusstraße;Stobäusstraße;Wolfratshausen;9173147;de:09173:4871;10,11;4458234;851997;47,90885695;11,43986339
4872;Wolfratshausen, Bahnhofstraße;Bahnhofstraße;Wolfratshausen;9173147;de:09173:4872;10,11;4456945;851292;47,91511189;11,42255122
4873;Wolfratshausen, Königsdorfer S.;Königsdorfer Str.;Wolfratshausen;9173147;de:09173:4873;10,11;4457013;851876;47,9098644;11,42351918
4874;Wolfratshausen, Faulhaberstr.;Faulhaberstraße;Wolfratshausen;9173147;de:09173:4874;10,11;4458260;853185;47,89817461;11,44032622
4875;Wolfratshausen, Schlesierstr.;Schlesierstraße;Wolfratshausen;9173147;de:09173:4875;10,11;4458178;852955;47,90023772;11,4392073
4876;Wolfratshausen, Auenstraße;Auenstraße;Wolfratshausen;9173147;de:09173:4876;10,11;4457620;851453;47,91370898;11,43159698
4880;Benediktbeuern;Benediktbeuern;Benediktbeuern;9173113;de:09173:4880;;4455326;874124;47,70966419;11,40324763
4884;Thanning;Thanning;Thanning;9173120;de:09173:4884;9,1;4465377;850601;47,92183754;11,53529754
4885;Harmating, Gasthof;Gasthof;Harmating;9173120;de:09173:4885;10,11;4465872;854493;47,88686165;11,54222876
4886;Feldkirchen (WOR), Abzw.Moosh.;Abzw. Moosham;Feldkirchen (Egling);9173120;de:09173:4886;10;4466093;852135;47,90807994;11,54499815
4887;Moosham, Eglinger Str.;Eglinger Straße;Moosham (Egling);9173120;de:09173:4887;10;4465563;852466;47,90507485;11,53793529
4888;Schalkofen;Schalkofen;Schalkofen;9173120;de:09173:4888;10;4465733;853404;47,89664811;11,54028368
4888;Schallkofen;Schallkofen;Schalkofen;9173120;de:09173:4888;10;4465733;853404;47,89664811;11,54028368
4889;Moosham, Feldkirchener Str.;Feldkirchener Straße;Moosham (Egling);9173120;de:09173:4889;10;4465652;852135;47,90805645;11,5390993
4890;Siegertshofen;Siegertshofen;Siegertshofen/Egling;9173120;de:09173:4890;10,11;4464448;854375;47,8878455;11,52317931
4891;Reichertshausen;Reichertshausen;Reichertshausen/TÖL;9173120;de:09173:4891;10;4467036;853278;47,89784963;11,55769927
4892;Ascholding, Kirche;Kirche;Ascholding;9173118;de:09173:4892;10,11;4462971;854378;47,88773492;11,50343089
4893;Dietramszell,Wolfratshauser S.;Wolfratshauser Straße;Dietramszell;9173118;de:09173:4893;12;4469035;857990;47,85557182;11,58477114
4894;Weihermühle;Weihermühle;Weihermühle (Egling);9173120;de:09173:4894;11;4464601;855007;47,8821701;11,52527692
4895;Föggenbeuern;Föggenbeuern;Föggenbeuern;9173118;de:09173:4895;11;4467369;855917;47,87413285;11,56235234
4896;Emmerkofen;Emmerkofen;Emmerkofen;9173118;de:09173:4896;11;4465851;856165;47,87182344;11,54208032
4897;Humbach, Abzw.Peretshofen;Abzw.Peretshofen;Humbach (Obb);9173118;de:09173:4897;11,12;4465875;856882;47,86537638;11,54245781
4898;Humbach;Humbach;Humbach (Obb);9173118;de:09173:4898;11,12;4465859;856811;47,86601407;11,54223835
4900;Thankirchen, Abzw.;Thankirchen, Abzw.;Thankirchen;9173118;de:09173:4900;12;4467923;857686;47,85825124;11,56988932
4901;Manhartshofen, Abzw.;Manhartshofen, Abzw.;Manhartshofen;9173118;de:09173:4901;12;4467001;857610;47,858888;11,55756256
4902;Dietramszell, Schönegg;Schönegg;Dietramszell;9173118;de:09173:4902;12;4469317;858091;47,85467702;11,58854658
4903;Peretshofen;Peretshofen;Peretshofen (Kr TÖL);9173118;de:09173:4903;12;4464880;857908;47,85609537;11,52924299
4904;Dietramszell, Raiffeisenstraße;Raiffeisenstraße;Dietramszell;9173118;de:09173:4904;12;4469624;858273;47,85305479;11,59266165
4905;Dietramszell, Schule;Schule;Dietramszell;9173118;de:09173:4905;12;4469752;858823;47,84811436;11,5944105
4906;Dietramszell, Kloster;Kloster;Dietramszell;9173118;de:09173:4906;12;4469839;858646;47,84971032;11,59556053
4907;Berg;Berg;Berg b Dietramszell;9173118;de:09173:4907;10;4469863;852180;47,9078637;11,59542941
4908;Fraßhausen;Fraßhausen;Fraßhausen;9173118;de:09173:4908;9,1;4468770;851263;47,91605835;11,58074282
4909;Baiernrain;Baiernrain;Baiernrain;9173118;de:09173:4909;10;4470815;853001;47,90052411;11,60821912
4911;Linden;Linden;Linden b Dietramsz.;9173118;de:09173:4911;10,11;4469273;854359;47,88823882;11,58769289
4912;Wiesen, Bibisee;Bibisee;Wiesen (Königsdorf);9173134;de:09173:4912;13;4460809;859897;47,83797177;11,47502419
4914;Wiesen, Ort;Ort;Wiesen (Königsdorf);9173134;de:09173:4914;13;4461093;860675;47,83099212;11,47888782
4915;Osterhofen, Feuerwehrhaus;Feuerwehrhaus;Osterhofen/Königsdf.;9173134;de:09173:4915;13;4461922;861991;47,81920635;11,49007586
4916;Königsdorf, Ortsmitte;Ortsmitte;Königsdorf (Obb);9173134;de:09173:4916;13;4461262;862260;47,81674766;11,48128687
4917;Königsdorf, Sportplatz;Sportplatz;Königsdorf (Obb);9173134;de:09173:4917;13;4460777;862167;47,81755465;11,4748025
4918;Aug;Aug;Aug (Obb);9173145;de:09173:4918;13;4464182;862351;47,81609859;11,52028384
4919;Rothmühle;Rothmühle;Rothmühle/Königsdorf;9173134;de:09173:4919;13;4464045;861174;47,82667634;11,51835678
4920;Huppenberg, Abzw.;Huppenberg, Abzw.;Huppenberg (Obb);9173145;de:09173:4920;13;4464994;862693;47,81306753;11,53115365
4922;Lochen (b.Bad Tölz), Abzw.;Lochen, Abzw.;Lochen (Wackersberg);9173145;de:09173:4922;13;4465880;863314;47,80753015;11,54303215
4924;Fiecht, Abzw.;Fiecht, Abzw.;Fiecht (Wackersberg);9173145;de:09173:4924;13;4465725;865067;47,79175613;11,54110153
4926;Fischbach, Abzw.;Fischbach, Abzw.;Fischbach b Bad Tölz;9173145;de:09173:4926;13,14;4465570;866041;47,78298806;11,53911022
4927;Valtl, Abzw. Haunleiten;Abzw. Haunleiten;Oberfischbach (TÖL);9173145;de:09173:4927;14;4465530;867284;47,77180683;11,53867522
4928;Hoheneck (b.Bad Tölz);Hoheneck;Hoheneck b Bad Tölz;9173145;de:09173:4928;14;4465613;868124;47,76425661;11,53984909
4929;Graben;Graben;Graben (Königsdorf);9173134;de:09173:4929;13;4460235;864919;47,79277125;11,46781793
4930;Höfen;Höfen;Höfen (Königsdorf);9173134;de:09173:4930;13,14;4460021;865347;47,78890877;11,46500128
4931;Schönrain, Wolfsgrube;Wolfsgrube;Schönrain;9173134;de:09173:4931;14;4459636;865790;47,78490061;11,45990457
4932;Schwaighofen;Schwaighofen;Schwaighofen (KrTÖL);9173134;de:09173:4932;14;4460095;866232;47,78095409;11,46607026
4933;Schönrain, Feuerwehrhaus;Feuerwehrhaus;Schönrain;9173134;de:09173:4933;14;4459466;866179;47,78139145;11,45767239
4934;Unterbuchen;Unterbuchen;Unterbuchen (Obb);9173111;de:09173:4934;14;4461769;866745;47,77644201;11,48845218
4935;Reindlschmiede;Reindlschmiede;Bad Heilbrunn (Obb);9173111;de:09173:4935;15;4457997;869063;47,75535999;11,43835003
4936;Spiegel;Spiegel;Spiegel (Obb);9173145;de:09173:4936;14;4462781;867308;47,77143792;11,50200277
4937;Brandl, Abzw.;Abzw.Brandl;Brandl (Kr TÖL);9173134;de:09173:4937;14;4459212;866597;47,77761611;11,45432247
4938;Glaswinkl;Glaswinkl;Glaswinkl;9173145;de:09173:4938;14;4463461;867814;47,76692611;11,51111721
4939;Hofgut Letten;Hofgut Letten;Bad Heilbrunn (Obb);9173111;de:09173:4939;14,15;4458038;868261;47,76257547;11,43881936
4940;Schwaig (b.Bad Tölz);Schwaig (b.Bad Tölz);Schwaig (Wackersbg.);9173145;de:09173:4940;14;4464526;868254;47,76302847;11,52536006
4941;Bad Tölz, Schulzentrum;Schulzentrum;Bad Tölz;9173112;de:09173:4941;14;4467507;868262;47,76311385;11,56512386
4942;Bad Tölz, Einbach;Einbach;Bad Tölz;9173112;de:09173:4942;14;4465724;868395;47,76182524;11,54135113
4943;Bad Tölz, ZOB Isarkai;ZOB Isarkai;Bad Tölz;9173112;de:09173:4943;14;4466972;868635;47,75973198;11,55801592
4943;Bad Tölz, Zentr. Omnibusbhf.;Zentr. Omnibusbhf. (ZOB);Bad Tölz;9173112;de:09173:4943;14;4466972;868635;47,75973198;11,55801592
4944;Bad Tölz, Max-Höfler-Platz;Max-Höfler-Platz;Bad Tölz;9173112;de:09173:4944;;4466559;868707;47,75906312;11,55251286
4946;Bad Tölz, Amortplatz;Amortplatz;Bad Tölz;9173112;de:09173:4946;14;4466855;868659;47,75951012;11,5564572
4948;Bad Tölz, Hauptpost;Hauptpost;Bad Tölz;9173112;de:09173:4948;;4467262;868425;47,76163547;11,56186812
4949;Bad Heilbrunn, Kirche;Kirche;Bad Heilbrunn (Obb);9173111;de:09173:4949;15;4459163;870171;47,74547009;11,45400474
4950;Bad Tölz, Bahnhof;Bahnhof;Bad Tölz;9173112;de:09173:4950;14;4468136;868494;47,76105875;11,57353107
4951;Bad Heilbrunn, Birkenallee;Birkenallee;Bad Heilbrunn (Obb);9173111;de:09173:4951;15;4459651;870186;47,74536592;11,46051323
4952;Lochen (b.Dietramszell);Lochen (b.Dietramszell);Lochen (Dietramsz.);9173118;de:09173:4952;10,11;4470011;854604;47,88607036;11,59757778
4954;Steingau;Steingau;Steingau;9173118;de:09173:4954;;4472742;852931;47,90123855;11,63398693
4955;Bad Heilbrunn, Altenheim;Altenheim;Oberenzenau;9173111;de:09173:4955;15;4459020;870652;47,7411351;11,4521433
4956;Oberegling;Oberegling;Oberegling;9173120;de:09173:4956;10;4463610;851791;47,91103745;11,51175639
4957;Langau;Langau;Langau (Kr TÖL);9173111;de:09173:4957;15;4457708;870641;47,74114929;11,43464927
4958;Strobl, Anwesen;Strobl, Anwesen;Tattenkofen;9173118;de:09173:4958;11,12;4463694;856453;47,86911487;11,51327256
4959;Bad Tölz, Stadtwerke;Stadtwerke / Lenggrieser Str.;Bad Tölz;9173112;de:09173:4959;14;4467114;868978;47,75665442;11,5599359
4960;Tattenkofen;Tattenkofen;Tattenkofen;9173118;de:09173:4960;12;4463936;857237;47,86207764;11,51657262
4961;Kochel;Kochel;Kochel am See;9173133;de:09173:4961;;4452820;879597;47,66026428;11,37044747
4962;Einöd;Einöd;Einöd (Dietramszell);9173118;de:09173:4962;12,13;4464338;858925;47,8469191;11,52208436
4964;Bairawies, Abzw.;Bairawies, Abzw.;Bairawies;9173118;de:09173:4964;13;4464970;860237;47,83515438;11,53063439
4965;Bad Tölz, An der Osterleite;An der Osterleite;Bad Tölz;9173112;de:09173:4965;14;4467599;868519;47,76080711;11,56637022
4966;Unterleiten, Landhaus Klein;Landhaus Klein;Unterleiten/Dietrams;9173118;de:09173:4966;13;4465133;861026;47,82806735;11,53287523
4968;Unterleiten, Ort;Ort;Unterleiten/Dietrams;9173118;de:09173:4968;13;4465802;861774;47,82137612;11,54186918
4969;Bad Tölz, Lindenhof;Lindenhof;Bad Tölz;9173112;de:09173:4969;14;4466310;868296;47,76274654;11,54915984
4970;Hechenberg, Abzw.;Hechenberg, Abzw.;Hechenberg (Kr TÖL);9173118;de:09173:4970;13;4466054;862101;47,81844859;11,54525999
4972;Staubachhof;Staubachhof;Unterleiten/Dietrams;9173118;de:09173:4972;13,14;4466488;862815;47,81204994;11,55111049
4974;Roßwies;Roßwies;Roßwies;9173112;de:09173:4974;14;4466362;865340;47,78933449;11,54962425
4976;Roßwies, Gasthaus Walgerfranz;Gasthaus Walgerfranz;Roßwies;9173112;de:09173:4976;14;4466709;866205;47,78157304;11,55432159
4978;Bad Tölz, Friedhof;Friedhof;Bad Tölz;9173112;de:09173:4978;14;4466873;867387;47,770951;11,55660021
4979;Bichl, Gh. Bayrischer Löwe;Gh. Bayrischer Löwe;Bichl (b Bad Tölz);9173115;de:09173:4979;;4456070;873123;47,71871781;11,41306041
4980;Bad Tölz, Café am Wald;Café am Wald;Bad Tölz;9173112;de:09173:4980;14;4467117;867684;47,7682924;11,55987789
4982;Bad Tölz, Jahnstraße/Turnhalle;Jahnstraße/Turnhalle;Bad Tölz;9173112;de:09173:4982;14;4467399;868062;47,76490713;11,56366823
4984;Bad Tölz, Behördenzentrum;Behördenzentrum;Bad Tölz;9173112;de:09173:4984;14;4468801;868903;47,75741289;11,58243051
4985;Nantesbuch;Nantesbuch;Nantesbuch b Penzbg.;9190141;de:09190:90126;;4454868;866150;47,78134631;11,39631702
4986;Penzberg, Maxkron;Maxkron;Penzberg;9190141;de:09190:41455;;4455300;867996;47,76477455;11,40227139
4987;Penzberg, Reindl;Reindl;Penzberg;9190141;de:09190:41469;;4453947;868232;47,76255679;11,38424879
4988;Penzberg, Wölfl;Wölfl;Penzberg;9190141;;;;;;
4989;Penzberg, Steigenberger;Steigenberger;Penzberg;9190141;;;;;;
4990;Penzberg, Friedhof;Friedhof;Penzberg;9190141;;;;;;
4991;Penzberg, Zentrum;Zentrum;Penzberg;9190141;de:09190:40511;;4453318;869449;47,75156652;11,37598971
4992;Mittenwald, Post/Bahnhof;Post/Bahnhof;Mittenwald;9180123;de:09180:42873;;4444707;904052;47,43968435;11,26552356
4993;Penzberg, Kurf.-Max-Siedlung;Kurfürst-Max-Siedlung;Penzberg;9190141;de:09190:41475;;4455332;867629;47,76807737;11,40266048
4994;Penzberg, Auf der Elz;Auf der Elz;Penzberg;9190141;;;;;;
4995;Penzberg, Bahnhof;Bahnhof;Penzberg;9190141;de:09190:41436;;4453046;869698;47,7493074;11,37238934
5000;Hauptbahnhof Süd;Hauptbahnhof Süd;München;9162000;de:09162:5000;1;4467302;826434;48,13927892;11,55920641
5002;Anzing, Lärchenstraße;Lärchenstraße;Anzing (Kr EBE);9175111;de:09175:5002;7,8;4489195;825595;48,14757442;11,85334773
5006;Poing, Kampenwandstraße;Kampenwandstraße;Poing (Kr EBE);9175135;de:09175:5006;6,7;4486951;823093;48,17003335;11,82311453
5007;Poing, Rathaus Süd;Rathaus Süd;Poing (Kr EBE);9175135;de:09175:5007;6,7;4486507;823157;48,16944847;11,81714725
5008;Poing, Parksiedlung;Parksiedlung;Poing (Kr EBE);9175135;de:09175:5008;6,7;4486316;823428;48,16700719;11,81458815
5009;Poing, Stahlgruber;Stahlgruber;Poing (Kr EBE);9175135;de:09175:5009;6,7;4484726;823272;48,16837379;11,79320717
5010;An der Schafweide;An der Schafweide;Ebersberg (Oberbay);9175115;de:09175:5010;12;4498691;829715;48,110613;11,98097413
5011;Poing, Birkenallee;Birkenallee;Poing (Kr EBE);9175135;de:09175:5011;6,7;4486352;822994;48,17091105;11,81505813
5012;Poing, Wallbergstraße;Wallbergstraße;Poing (Kr EBE);9175135;de:09175:5012;6,7;4487071;823302;48,16815621;11,82473424
5013;Neufarn, Münchener Straße;Münchener Straße;Neufarn (Vaterst.);9175132;de:09175:5013;6,7;4486639;825532;48,14809222;11,81899678
5014;Poing, Schwabener Straße;Schwabener Straße;Poing (Kr EBE);9175135;de:09175:5014;6,7;4486686;822927;48,17152071;11,81954654
5015;Anzing, Tulpenweg;Tulpenweg;Anzing (Kr EBE);9175111;de:09175:5015;7,8;4489475;825678;48,14683269;11,8571126
5016;Pliening, Kirche;Kirche;Pliening;9175133;de:09175:5016;7,8;4485343;820270;48,19538607;11,80139818
5018;Anzing, Gewerbegebiet Nord;Gewerbegebiet Nord;Anzing (Kr EBE);9175111;de:09175:5018;7,8;4488984;824343;48,1588304;11,85047962
5019;Anzing, Erdinger Straße;Erdinger Straße;Anzing (Kr EBE);9175111;de:09175:5019;7,8;4489241;824409;48,15824126;11,85393577
5026;Poing, Claudiusstraße;Claudiusstraße;Poing (Kr EBE);9175135;de:09175:5026;6,7;4484777;822689;48,17361809;11,79387187
5341;Alling, Weidenlohstraße;Weidenlohstraße;Alling (Oberbay);9179113;de:09179:5341;7;4447968;826328;48,13894375;11,29942905
5342;Starnberg, Waldschmidtstraße;Waldschmidtstraße;Starnberg;9188139;de:09188:5342;8,9;4450687;840545;48,011309;11,3376016
5343;Bachhausen, Biberkorstraße;Biberkorstraße;Bachhausen (Kr STA);9188113;de:09188:5343;9;4454247;846755;47,9557269;11,38597612
5344;Bachhausen, Frauental;Frauental;Bachhausen (Kr STA);9188113;de:09188:5344;9,1;4454813;847426;47,94973272;11,39362429
5345;Höhenrain, Lärchenweg;Lärchenweg;Höhenrain (Kr STA);9188113;de:09188:5345;10;4454737;848651;47,93871073;11,39273583
5346;Höhenrain, J.-u.-R.-Werner-Platz;J.-u.-R.-Werner-Platz;Höhenrain (Kr STA);9188113;de:09188:5346;10;4454829;849527;47,9308392;11,39405909
5347;Berg, Lohacker;Lohacker;Berg (Starnbgr.See);9188113;de:09188:5347;9,1;4452121;845789;47,96425867;11,35740566
5348;Höhenrain, Ehem. Post;Ehem. Post;Höhenrain (Kr STA);9188113;de:09188:5348;10;4453943;849265;47,93313231;11,38217495
5349;Seefeld, Schloss;Schloss;Seefeld (Oberbay);9188132;de:09188:5349;11;4440824;838137;48,03212582;11,20508516
5350;Geisenbrunn;Geisenbrunn;Geisenbrunn;9188121;de:09188:5350;6,7;4449715;829820;48,1076816;11,32331295
5351;Landratsamt / Wasserpark;Landratsamt / Wasserpark;Starnberg;9188139;de:09188:5351;8,9;4451838;841755;48,00051531;11,35316361
5352;Starnberg, Leutstettener Str.;Leutstettener Straße;Starnberg;9188139;de:09188:5352;8,9;4451271;841726;48,00073311;11,34556279
5353;Percha, Würmstraße;Würmstraße;Percha (Starnberg);9188139;de:09188:5353;8,9;4452533;841820;47,99998277;11,36248349
5354;Percha, Berger Straße;Berger Straße;Percha (Starnberg);9188139;de:09188:5354;8,9;4452574;841922;47,99906853;11,36304415
5355;Percha, Buchhofstraße;Buchhofstraße;Percha (Starnberg);9188139;de:09188:5355;8,9;4452686;841878;47,99947253;11,36454001
5356;Kempfenhausen, Milchberg;Milchberg;Kempfenhausen;9188113;de:09188:5356;9;4452432;843161;47,98791561;11,36127886
